Date,Brand,20 Days Moving NS,BW_Vol,BW_NVol
2020-07-06,Starbucks,-0.43067902680000003,8641,-1.9208665625256927
2020-07-05,Starbucks,-0.5342466670999999,6941,-1.9558085998520103
2020-07-04,Starbucks,-0.63088057015,7841,-1.9373098742086656
2020-07-03,Starbucks,-0.6368376459999999,15166,-1.7867508016114446
2020-07-02,Starbucks,-0.7083989821000001,27807,-1.5269259228808683
2020-07-01,Starbucks,-0.9159269603,41349,-1.2485817643673436
2020-06-30,Starbucks,-1.2246940797,44241,-1.1891391926333963
2020-06-29,Starbucks,-1.4909096925000003,12407,-1.8434596727780974
2020-06-28,Starbucks,-1.3982371302999999,13432,-1.8223916796842885
2020-06-27,Starbucks,-1.3445070179,12016,-1.8514963413631504
2020-06-26,Starbucks,-1.4803444408000002,11816,-1.8556071692838938
2020-06-25,Starbucks,-1.63068004915,11491,-1.8622872646551016
2020-06-24,Starbucks,-1.7561657426,14483,-1.8007892789607827
2020-06-23,Starbucks,-1.8787327088999999,22258,-1.6409808435418893
2020-06-22,Starbucks,-1.9208221549999998,6758,-1.9595700073994902
2020-06-21,Starbucks,-1.9279523644499998,4866,-1.9984584395297214
2020-06-20,Starbucks,-1.9787238678500003,7074,-1.953074899284716
2020-06-19,Starbucks,-2.0278051016500003,11057,-1.8712077612431144
2020-06-18,Starbucks,-2.0333630573500003,18207,-1.7242456630765437
2020-06-17,Starbucks,-1.9648629532500004,27108,-1.5412932664638659
2020-06-16,Starbucks,-2.1546991877500004,32366,-1.4332196004275262
2020-06-15,Starbucks,-1.9403548749000001,34874,-1.3816698183014058
2020-06-14,Starbucks,-1.6199124713,34257,-1.3943517224368986
2020-06-13,Starbucks,-1.5224198548499999,68549,-0.6895091671462632
2020-06-12,Starbucks,-1.3105673548,199399,2.0
2020-06-11,Starbucks,-1.0738943090500002,138432,0.7468757707802349
2020-06-10,Starbucks,-0.8727223277500002,20783,-1.6712981994573708
2020-06-09,Starbucks,-0.76388533125,7491,-1.9445038230699663
2020-06-08,Starbucks,-0.73732326145,7108,-1.9523760585381895
2020-06-07,Starbucks,-0.65448206705,33150,-1.4171051549782128
2020-06-06,Starbucks,-0.43550031135000006,55875,-0.9500123324837622
2020-06-05,Starbucks,-0.22654128039999982,26733,-1.5490010688152593
2020-06-04,Starbucks,0.0002178081000000942,14366,-1.8031941132944176
2020-06-03,Starbucks,0.14394029964999994,17541,-1.7379347200526185
2020-06-02,Starbucks,0.30423431995,9591,-1.9013401299021624
2020-06-01,Starbucks,0.3722949501499999,18583,-1.7165173065855464
2020-05-31,Starbucks,0.43345360155,19766,-1.6922017594343501
2020-05-30,Starbucks,0.6359296217000001,14491,-1.8006248458439529
2020-05-29,Starbucks,0.7055988925500001,9358,-1.9061292444298281
2020-05-28,Starbucks,0.7334609477,15500,-1.7798857189838033
2020-05-27,Starbucks,0.8892934664500002,9775,-1.8975581682150786
2020-05-26,Starbucks,0.8505383024000002,14149,-1.807654361588424
2020-05-25,Starbucks,0.7050686579000001,10983,-1.8727287675737894
2020-05-24,Starbucks,0.62207266385,6207,-1.9708953383211378
2020-05-23,Starbucks,0.6758211878500001,7107,-1.9523966126777934
2020-05-22,Starbucks,0.7309855230500001,7433,-1.945695963166982
2020-05-21,Starbucks,0.6823211910500001,8808,-1.9174340212118721
2020-05-20,Starbucks,0.7206821517499999,8158,-1.9307942119542876
2020-05-19,Starbucks,0.7159766429500001,7816,-1.9378237276987584
2020-05-18,Starbucks,0.6339765094499998,6982,-1.954965880128258
2020-05-17,Starbucks,0.6318890190999998,7041,-1.9537531858916386
2020-05-16,Starbucks,0.6997172799,7507,-1.944174956836307
2020-05-15,Starbucks,0.6694660615999999,7266,-1.9491285044808024
2020-05-14,Starbucks,0.6065433269499999,8116,-1.9316574858176436
2020-05-13,Starbucks,0.6307738360499998,8716,-1.919325002055414
2020-05-12,Starbucks,0.6219542483999998,6908,-1.9564868864589329
2020-05-11,Starbucks,0.59103395315,12474,-1.8420825454246486
2020-05-10,Starbucks,0.36861114715,7674,-1.9407424155224862
2020-05-09,Starbucks,0.33750012544999997,7683,-1.9405574282660527
2020-05-08,Starbucks,0.23487945370000002,7524,-1.9438255364630437
2020-05-07,Starbucks,0.17170789105,7999,-1.9340623201512785
2020-05-06,Starbucks,0.09891518219999995,7600,-1.9422634218531611
2020-05-05,Starbucks,0.04597324334999995,6133,-1.9724163446518128
2020-05-04,Starbucks,-0.03557642229999995,11850,-1.8549083285373675
2020-05-03,Starbucks,-0.15944462239999999,11449,-1.8631505385184577
